Theme,Context,Selector,Property,Value
modern,pdf-html,.inv-events,geometry.width,374.984
modern,pdf-html,.inv-events,geometry.height,198.594
modern,pdf-html,.inv-events,geometry.clientWidth,375
modern,pdf-html,.inv-events,geometry.clientHeight,199
modern,pdf-html,.inv-events,geometry.scrollWidth,375
modern,pdf-html,.inv-events,geometry.scrollHeight,199
modern,pdf-html,.inv-events,inline.styleAttr,
modern,pdf-html,.inv-events,inline.styleFontSize,
modern,pdf-html,.inv-events,inline.styleMarginTop,
modern,pdf-html,.inv-events,inline.styleMarginBottom,
modern,pdf-html,.events-row.top,computed.fontFamily,"Inter, sans-serif"
modern,pdf-html,.events-row.top,computed.fontSize,13.8px
modern,pdf-html,.events-row.top,computed.lineHeight,20.01px
modern,pdf-html,.events-row.top,computed.letterSpacing,normal
modern,pdf-html,.events-row.top,computed.textTransform,none
modern,pdf-html,.events-row.top,computed.marginTop,13.8px
modern,pdf-html,.events-row.top,computed.marginBottom,0px
modern,pdf-html,.events-row.top,computed.paddingTop,0px
modern,pdf-html,.events-row.top,computed.paddingBottom,0px
modern,pdf-html,.events-row.top,geometry.x,512.5
modern,pdf-html,.events-row.top,geometry.y,669.828
modern,pdf-html,.events-row.top,geometry.width,374.984
modern,pdf-html,.events-row.top,geometry.height,95
modern,pdf-html,.events-row.top,geometry.clientWidth,375
modern,pdf-html,.events-row.top,geometry.clientHeight,95
modern,pdf-html,.events-row.top,geometry.scrollWidth,375
modern,pdf-html,.events-row.top,geometry.scrollHeight,95
modern,pdf-html,.events-row.top,inline.styleAttr,
modern,pdf-html,.events-row.top,inline.styleFontSize,
modern,pdf-html,.events-row.top,inline.styleMarginTop,
modern,pdf-html,.events-row.top,inline.styleMarginBottom,
modern,pdf-html,.events-row.bottom,computed.fontFamily,"Inter, sans-serif"
modern,pdf-html,.events-row.bottom,computed.fontSize,13.8px
modern,pdf-html,.events-row.bottom,computed.lineHeight,20.01px
modern,pdf-html,.events-row.bottom,computed.letterSpacing,normal
modern,pdf-html,.events-row.bottom,computed.textTransform,none
modern,pdf-html,.events-row.bottom,computed.marginTop,13.8px
modern,pdf-html,.events-row.bottom,computed.marginBottom,0px
modern,pdf-html,.events-row.bottom,computed.paddingTop,0px
modern,pdf-html,.events-row.bottom,computed.paddingBottom,0px
modern,pdf-html,.events-row.bottom,geometry.x,512.5
modern,pdf-html,.events-row.bottom,geometry.y,778.625
modern,pdf-html,.events-row.bottom,geometry.width,374.984
